#lo_ghz att pll_if_power pa_0 pa_1
76.700 224 -1.508 0.000 0.000
76.750 229 -1.438 0.000 0.000
76.800 227 -1.454 0.000 0.000
76.850 217 -1.494 0.000 0.000
76.900 216 -1.469 0.000 0.000
76.950 221 -1.597 0.000 0.000
77.000 227 -1.593 0.000 0.000
77.050 228 -1.517 0.000 0.000
77.100 218 -1.545 0.000 0.000
77.150 217 -1.553 0.000 0.000
77.200 225 -1.417 0.000 0.000
77.250 232 -1.519 0.000 0.000
77.300 229 -1.520 0.000 0.000
77.350 215 -1.559 0.000 0.000
77.400 204 -1.495 0.000 0.000
77.450 203 -1.504 0.000 0.000
77.500 208 -1.594 0.000 0.000
77.550 211 -1.531 0.000 0.000
77.600 198 -1.595 0.000 0.000
77.650 183 -1.572 0.000 0.000
77.700 181 -1.579 0.000 0.000
77.750 186 -1.481 0.000 0.000
77.800 188 -1.599 0.000 0.000
77.850 184 -1.498 0.000 0.000
77.900 174 -1.579 0.000 0.000
77.950 174 -1.501 0.000 0.000
78.000 174 -1.532 0.000 0.000
78.050 178 -1.422 0.000 0.000
78.100 175 -1.479 0.000 0.000
78.150 177 -1.544 0.000 0.000
78.200 183 -1.557 0.000 0.000
78.250 192 -1.478 0.000 0.000
78.300 195 -1.474 0.000 0.000
78.350 196 -1.588 0.000 0.000
78.400 206 -1.540 0.000 0.000
78.450 218 -1.451 0.000 0.000
78.500 221 -1.476 0.000 0.000
78.550 217 -1.442 0.000 0.000
78.600 215 -1.529 0.000 0.000
78.650 220 -1.499 0.000 0.000
78.700 229 -1.420 0.000 0.000
78.750 229 -1.403 0.000 0.000
78.800 219 -1.570 0.000 0.000
78.850 216 -1.515 0.000 0.000
78.900 219 -1.485 0.000 0.000
78.950 231 -1.574 0.000 0.000
79.000 233 -1.593 0.000 0.000
79.050 227 -1.461 0.000 0.000
79.100 214 -1.485 0.000 0.000
79.150 208 -1.561 0.000 0.000
79.200 212 -1.568 0.000 0.000
79.250 218 -1.428 0.000 0.000
79.300 208 -1.586 0.000 0.000
79.350 192 -1.599 0.000 0.000
79.400 186 -1.425 0.000 0.000
79.450 184 -1.416 0.000 0.000
79.500 188 -1.579 0.000 0.000
79.550 185 -1.585 0.000 0.000
79.600 177 -1.414 0.000 0.000
79.650 164 -1.504 0.000 0.000
79.700 167 -1.409 0.000 0.000
79.750 173 -1.433 0.000 0.000
79.800 174 -1.462 0.000 0.000
79.850 166 -1.497 0.000 0.000
79.900 158 -1.555 0.000 0.000
79.950 163 -1.458 0.000 0.000
80.000 169 -1.559 0.000 0.000
80.050 179 -1.521 0.000 0.000
80.100 180 -1.514 0.000 0.000
80.150 180 -1.489 0.000 0.000
80.200 184 -1.510 0.000 0.000
80.250 192 -1.406 0.000 0.000
80.300 197 -1.446 0.000 0.000
80.350 197 -1.460 0.000 0.000
80.400 198 -1.420 0.000 0.000
80.450 194 -1.470 0.000 0.000
80.500 193 -1.554 0.000 0.000
80.550 192 -1.405 0.000 0.000
80.600 188 -1.581 0.000 0.000
80.650 188 -1.475 0.000 0.000
80.700 192 -1.407 0.000 0.000
80.750 187 -1.589 0.000 0.000
80.800 183 -1.532 0.000 0.000
80.850 180 -1.532 0.000 0.000
80.900 180 -1.558 0.000 0.000
80.950 186 -1.530 0.000 0.000
81.000 187 -1.496 0.000 0.000
81.050 186 -1.481 0.000 0.000
81.100 179 -1.521 0.000 0.000
81.150 177 -1.486 0.000 0.000
81.200 181 -1.496 0.000 0.000
81.250 187 -1.475 0.000 0.000
81.300 187 -1.428 0.000 0.000
81.350 176 -1.575 0.000 0.000
81.400 174 -1.520 0.000 0.000
81.450 182 -1.514 0.000 0.000
81.500 197 -1.440 0.000 0.000
81.550 195 -1.573 0.000 0.000
81.600 183 -1.600 0.000 0.000
81.650 180 -1.422 0.000 0.000
81.700 183 -1.537 0.000 0.000
81.750 199 -1.471 0.000 0.000
81.800 199 -1.528 0.000 0.000
81.850 186 -1.506 0.000 0.000
81.900 173 -1.545 0.000 0.000
81.950 174 -1.473 0.000 0.000
82.000 182 -1.543 0.000 0.000
82.050 185 -1.448 0.000 0.000
82.100 171 -1.507 0.000 0.000
82.150 162 -1.408 0.000 0.000
82.200 159 -1.573 0.000 0.000
82.250 168 -1.512 0.000 0.000
82.300 171 -1.507 0.000 0.000
82.350 160 -1.597 0.000 0.000
82.400 154 -1.500 0.000 0.000
82.450 155 -1.521 0.000 0.000
82.500 163 -1.583 0.000 0.000
82.550 171 -1.470 0.000 0.000
82.600 163 -1.540 0.000 0.000
82.650 160 -1.426 0.000 0.000
82.700 162 -1.541 0.000 0.000
82.750 177 -1.490 0.000 0.000
82.800 186 -1.507 0.000 0.000
82.850 180 -1.587 0.000 0.000
82.900 173 -1.413 0.000 0.000
82.950 177 -1.478 0.000 0.000
83.000 185 -1.593 0.000 0.000
83.050 194 -1.483 0.000 0.000
83.100 190 -1.474 0.000 0.000
83.150 182 -1.467 0.000 0.000
83.200 185 -1.472 0.000 0.000
83.250 193 -1.485 0.000 0.000
83.300 200 -1.403 0.000 0.000
83.350 189 -1.502 0.000 0.000
83.400 176 -1.532 0.000 0.000
83.450 179 -1.525 0.000 0.000
83.500 193 -1.403 0.000 0.000
83.550 198 -1.401 0.000 0.000
83.600 189 -1.455 0.000 0.000
83.650 178 -1.404 0.000 0.000
83.700 175 -1.577 0.000 0.000
83.750 185 -1.444 0.000 0.000
83.800 185 -1.515 0.000 0.000
83.850 173 -1.493 0.000 0.000
83.900 160 -1.590 0.000 0.000
83.950 160 -1.523 0.000 0.000
84.000 166 -1.532 0.000 0.000
84.050 167 -1.497 0.000 0.000
84.100 160 -1.534 0.000 0.000
84.150 156 -1.515 0.000 0.000
84.200 161 -1.571 0.000 0.000
84.250 170 -1.542 0.000 0.000
84.300 175 -1.416 0.000 0.000
84.350 168 -1.566 0.000 0.000
84.400 168 -1.503 0.000 0.000
84.450 173 -1.597 0.000 0.000
84.500 182 -1.557 0.000 0.000
84.550 187 -1.469 0.000 0.000
84.600 183 -1.567 0.000 0.000
84.650 182 -1.546 0.000 0.000
84.700 190 -1.415 0.000 0.000
84.750 194 -1.447 0.000 0.000
84.800 191 -1.570 0.000 0.000
84.850 187 -1.572 0.000 0.000
84.900 188 -1.534 0.000 0.000
84.950 197 -1.511 0.000 0.000
85.000 204 -1.476 0.000 0.000
85.050 202 -1.473 0.000 0.000
85.100 192 -1.600 0.000 0.000
85.150 191 -1.468 0.000 0.000
85.200 196 -1.550 0.000 0.000
85.250 201 -1.557 0.000 0.000
85.300 196 -1.436 0.000 0.000
85.350 183 -1.544 0.000 0.000
85.400 179 -1.557 0.000 0.000
85.450 183 -1.521 0.000 0.000
85.500 189 -1.474 0.000 0.000
85.550 187 -1.468 0.000 0.000
85.600 179 -1.433 0.000 0.000
85.650 174 -1.576 0.000 0.000
85.700 178 -1.523 0.000 0.000
85.750 181 -1.434 0.000 0.000
85.800 180 -1.404 0.000 0.000
85.850 173 -1.517 0.000 0.000
85.900 173 -1.574 0.000 0.000
85.950 183 -1.415 0.000 0.000
86.000 183 -1.523 0.000 0.000
86.050 181 -1.565 0.000 0.000
86.100 175 -1.542 0.000 0.000
86.150 176 -1.478 0.000 0.000
86.200 179 -1.497 0.000 0.000
86.250 179 -1.555 0.000 0.000
86.300 175 -1.549 0.000 0.000
86.350 172 -1.447 0.000 0.000
86.400 171 -1.463 0.000 0.000
86.450 171 -1.404 0.000 0.000
86.500 164 -1.502 0.000 0.000
86.550 160 -1.585 0.000 0.000
86.600 165 -1.543 0.000 0.000
86.650 171 -1.445 0.000 0.000
86.700 171 -1.514 0.000 0.000
86.750 163 -1.593 0.000 0.000
86.800 160 -1.469 0.000 0.000
86.850 163 -1.508 0.000 0.000
86.900 172 -1.515 0.000 0.000
86.950 178 -1.546 0.000 0.000
87.000 174 -1.582 0.000 0.000
87.050 170 -1.493 0.000 0.000
87.100 171 -1.479 0.000 0.000
87.150 177 -1.590 0.000 0.000
87.200 184 -1.513 0.000 0.000
87.250 181 -1.445 0.000 0.000
87.300 178 -1.455 0.000 0.000
87.350 180 -1.500 0.000 0.000
87.400 189 -1.416 0.000 0.000
87.450 191 -1.599 0.000 0.000
87.500 188 -1.597 0.000 0.000
87.550 181 -1.541 0.000 0.000
87.600 179 -1.460 0.000 0.000
87.650 184 -1.460 0.000 0.000
87.700 189 -1.543 0.000 0.000
87.750 185 -1.416 0.000 0.000
87.800 173 -1.528 0.000 0.000
87.850 166 -1.550 0.000 0.000
87.900 168 -1.590 0.000 0.000
87.950 174 -1.533 0.000 0.000
88.000 174 -1.452 0.000 0.000
88.050 164 -1.561 0.000 0.000
88.100 162 -1.499 0.000 0.000
88.150 163 -1.518 0.000 0.000
88.200 165 -1.510 0.000 0.000
88.250 162 -1.590 0.000 0.000
88.300 158 -1.547 0.000 0.000
88.350 155 -1.561 0.000 0.000
88.400 159 -1.518 0.000 0.000
88.450 160 -1.588 0.000 0.000
88.500 161 -1.533 0.000 0.000
88.550 161 -1.563 0.000 0.000
88.570 161 -1.507 0.000 0.000
