#lo_ghz att pll_if_power pa_0 pa_1
225.100 246 -1.524 0.000 0.000
225.200 251 -1.494 0.000 0.000
225.300 249 -1.587 0.000 0.000
225.400 242 -1.520 0.000 0.000
225.500 235 -1.414 0.000 0.000
225.600 232 -1.440 0.000 0.000
225.700 231 -1.531 0.000 0.000
225.800 233 -1.580 0.000 0.000
225.900 240 -1.517 0.000 0.000
226.000 246 -1.479 0.000 0.000
226.100 238 -1.510 0.000 0.000
226.200 231 -1.469 0.000 0.000
226.300 226 -1.526 0.000 0.000
226.400 227 -1.489 0.000 0.000
226.500 226 -1.593 0.000 0.000
226.600 235 -1.486 0.000 0.000
226.700 241 -1.472 0.000 0.000
226.800 237 -1.567 0.000 0.000
226.900 234 -1.573 0.000 0.000
227.000 234 -1.568 0.000 0.000
227.100 236 -1.571 0.000 0.000
227.200 239 -1.568 0.000 0.000
227.300 251 -1.462 0.000 0.000
227.400 255 -1.579 0.000 0.000
227.500 255 -1.596 0.000 0.000
227.600 254 -1.496 0.000 0.000
227.700 253 -1.431 0.000 0.000
227.800 249 -1.458 0.000 0.000
227.900 246 -1.585 0.000 0.000
228.000 252 -1.502 0.000 0.000
228.100 253 -1.573 0.000 0.000
228.200 255 -1.490 0.000 0.000
228.300 250 -1.562 0.000 0.000
228.400 245 -1.549 0.000 0.000
228.500 238 -1.573 0.000 0.000
228.600 237 -1.461 0.000 0.000
228.700 239 -1.500 0.000 0.000
228.800 242 -1.507 0.000 0.000
228.900 243 -1.507 0.000 0.000
229.000 242 -1.599 0.000 0.000
229.100 241 -1.536 0.000 0.000
229.200 239 -1.514 0.000 0.000
229.300 240 -1.471 0.000 0.000
229.400 241 -1.563 0.000 0.000
229.500 247 -1.456 0.000 0.000
229.600 248 -1.492 0.000 0.000
229.700 247 -1.524 0.000 0.000
229.800 242 -1.507 0.000 0.000
229.900 238 -1.489 0.000 0.000
230.000 238 -1.485 0.000 0.000
230.100 238 -1.518 0.000 0.000
230.200 241 -1.549 0.000 0.000
230.300 244 -1.557 0.000 0.000
230.400 246 -1.497 0.000 0.000
230.500 241 -1.548 0.000 0.000
230.600 237 -1.435 0.000 0.000
230.700 233 -1.546 0.000 0.000
230.800 235 -1.473 0.000 0.000
230.900 235 -1.570 0.000 0.000
231.000 244 -1.446 0.000 0.000
231.100 251 -1.480 0.000 0.000
231.200 252 -1.505 0.000 0.000
231.300 250 -1.544 0.000 0.000
231.400 247 -1.591 0.000 0.000
231.500 248 -1.491 0.000 0.000
231.600 249 -1.525 0.000 0.000
231.700 252 -1.506 0.000 0.000
231.800 255 -1.533 0.000 0.000
231.900 255 -1.594 0.000 0.000
232.000 251 -1.578 0.000 0.000
232.100 245 -1.508 0.000 0.000
232.200 235 -1.591 0.000 0.000
232.300 232 -1.567 0.000 0.000
232.400 230 -1.537 0.000 0.000
232.500 231 -1.579 0.000 0.000
232.600 232 -1.559 0.000 0.000
232.700 231 -1.521 0.000 0.000
232.800 227 -1.502 0.000 0.000
232.900 217 -1.556 0.000 0.000
233.000 213 -1.498 0.000 0.000
233.100 210 -1.597 0.000 0.000
233.200 212 -1.548 0.000 0.000
233.300 212 -1.562 0.000 0.000
233.400 214 -1.503 0.000 0.000
233.500 212 -1.494 0.000 0.000
233.600 207 -1.478 0.000 0.000
233.700 201 -1.489 0.000 0.000
233.800 199 -1.520 0.000 0.000
233.900 198 -1.517 0.000 0.000
234.000 196 -1.588 0.000 0.000
234.100 197 -1.581 0.000 0.000
234.200 196 -1.555 0.000 0.000
234.300 195 -1.559 0.000 0.000
234.400 196 -1.530 0.000 0.000
234.500 198 -1.535 0.000 0.000
234.600 201 -1.499 0.000 0.000
234.700 206 -1.455 0.000 0.000
234.800 208 -1.553 0.000 0.000
234.900 209 -1.489 0.000 0.000
235.000 209 -1.487 0.000 0.000
235.100 210 -1.600 0.000 0.000
235.200 217 -1.491 0.000 0.000
235.300 221 -1.482 0.000 0.000
235.400 227 -1.546 0.000 0.000
235.500 232 -1.563 0.000 0.000
235.600 232 -1.477 0.000 0.000
235.700 226 -1.591 0.000 0.000
235.800 228 -1.535 0.000 0.000
235.900 227 -1.556 0.000 0.000
236.000 231 -1.435 0.000 0.000
236.100 236 -1.490 0.000 0.000
236.200 238 -1.536 0.000 0.000
236.300 236 -1.562 0.000 0.000
236.400 233 -1.594 0.000 0.000
236.500 228 -1.573 0.000 0.000
236.600 227 -1.407 0.000 0.000
236.700 223 -1.570 0.000 0.000
236.800 230 -1.593 0.000 0.000
236.900 237 -1.554 0.000 0.000
237.000 241 -1.560 0.000 0.000
237.100 243 -1.407 0.000 0.000
237.200 238 -1.416 0.000 0.000
237.300 227 -1.582 0.000 0.000
237.400 223 -1.531 0.000 0.000
237.500 222 -1.460 0.000 0.000
237.600 223 -1.531 0.000 0.000
237.700 224 -1.576 0.000 0.000
237.800 230 -1.467 0.000 0.000
237.900 223 -1.567 0.000 0.000
238.000 216 -1.448 0.000 0.000
238.100 206 -1.527 0.000 0.000
238.200 202 -1.446 0.000 0.000
238.300 196 -1.556 0.000 0.000
238.400 198 -1.517 0.000 0.000
238.500 202 -1.457 0.000 0.000
238.600 203 -1.467 0.000 0.000
238.700 198 -1.491 0.000 0.000
238.800 192 -1.484 0.000 0.000
238.900 182 -1.527 0.000 0.000
239.000 176 -1.579 0.000 0.000
239.100 175 -1.580 0.000 0.000
239.200 178 -1.533 0.000 0.000
239.300 183 -1.481 0.000 0.000
239.400 183 -1.577 0.000 0.000
239.500 182 -1.593 0.000 0.000
239.600 181 -1.487 0.000 0.000
239.700 177 -1.536 0.000 0.000
239.800 178 -1.531 0.000 0.000
239.900 180 -1.581 0.000 0.000
240.000 185 -1.508 0.000 0.000
240.100 189 -1.542 0.000 0.000
240.200 193 -1.544 0.000 0.000
240.300 192 -1.551 0.000 0.000
240.400 190 -1.580 0.000 0.000
240.500 191 -1.531 0.000 0.000
240.600 192 -1.581 0.000 0.000
240.700 196 -1.575 0.000 0.000
240.800 204 -1.476 0.000 0.000
240.900 205 -1.591 0.000 0.000
241.000 208 -1.452 0.000 0.000
241.100 205 -1.560 0.000 0.000
241.200 207 -1.469 0.000 0.000
241.300 202 -1.591 0.000 0.000
241.400 202 -1.540 0.000 0.000
241.500 203 -1.447 0.000 0.000
241.600 202 -1.491 0.000 0.000
241.700 197 -1.539 0.000 0.000
241.800 195 -1.582 0.000 0.000
241.900 197 -1.487 0.000 0.000
242.000 199 -1.433 0.000 0.000
242.100 202 -1.524 0.000 0.000
242.200 206 -1.538 0.000 0.000
242.300 208 -1.559 0.000 0.000
242.400 206 -1.542 0.000 0.000
242.500 204 -1.540 0.000 0.000
242.600 203 -1.477 0.000 0.000
242.700 200 -1.554 0.000 0.000
242.800 201 -1.581 0.000 0.000
242.900 206 -1.496 0.000 0.000
243.000 207 -1.542 0.000 0.000
243.100 205 -1.586 0.000 0.000
243.200 203 -1.540 0.000 0.000
243.300 198 -1.544 0.000 0.000
243.400 196 -1.451 0.000 0.000
243.500 193 -1.596 0.000 0.000
243.600 199 -1.557 0.000 0.000
243.700 204 -1.490 0.000 0.000
243.800 210 -1.470 0.000 0.000
243.900 212 -1.434 0.000 0.000
244.000 207 -1.573 0.000 0.000
244.100 206 -1.415 0.000 0.000
244.200 203 -1.565 0.000 0.000
244.300 207 -1.516 0.000 0.000
244.400 213 -1.491 0.000 0.000
244.500 218 -1.572 0.000 0.000
244.600 224 -1.417 0.000 0.000
244.700 218 -1.574 0.000 0.000
244.800 213 -1.577 0.000 0.000
244.900 210 -1.516 0.000 0.000
245.000 208 -1.544 0.000 0.000
245.100 212 -1.519 0.000 0.000
245.200 221 -1.429 0.000 0.000
245.300 224 -1.518 0.000 0.000
245.400 223 -1.531 0.000 0.000
245.500 215 -1.516 0.000 0.000
245.600 206 -1.555 0.000 0.000
245.700 198 -1.583 0.000 0.000
245.800 197 -1.559 0.000 0.000
245.900 201 -1.555 0.000 0.000
246.000 207 -1.527 0.000 0.000
246.100 209 -1.576 0.000 0.000
246.200 209 -1.464 0.000 0.000
246.300 201 -1.574 0.000 0.000
246.400 194 -1.532 0.000 0.000
246.500 190 -1.532 0.000 0.000
246.600 190 -1.577 0.000 0.000
246.700 193 -1.585 0.000 0.000
246.800 196 -1.562 0.000 0.000
246.900 196 -1.479 0.000 0.000
247.000 189 -1.526 0.000 0.000
247.100 184 -1.469 0.000 0.000
247.200 178 -1.571 0.000 0.000
247.300 181 -1.513 0.000 0.000
247.400 186 -1.536 0.000 0.000
247.500 194 -1.539 0.000 0.000
247.600 198 -1.510 0.000 0.000
247.700 194 -1.503 0.000 0.000
247.800 187 -1.490 0.000 0.000
247.900 180 -1.544 0.000 0.000
248.000 181 -1.522 0.000 0.000
248.100 186 -1.551 0.000 0.000
248.200 199 -1.476 0.000 0.000
248.300 207 -1.508 0.000 0.000
248.400 208 -1.539 0.000 0.000
248.500 203 -1.586 0.000 0.000
248.600 194 -1.545 0.000 0.000
248.700 189 -1.556 0.000 0.000
248.800 195 -1.457 0.000 0.000
248.900 204 -1.446 0.000 0.000
249.000 212 -1.445 0.000 0.000
249.100 218 -1.420 0.000 0.000
249.200 216 -1.450 0.000 0.000
249.300 206 -1.566 0.000 0.000
249.400 200 -1.509 0.000 0.000
249.500 198 -1.425 0.000 0.000
249.600 201 -1.538 0.000 0.000
249.700 210 -1.504 0.000 0.000
249.800 215 -1.489 0.000 0.000
249.900 219 -1.454 0.000 0.000
250.000 213 -1.539 0.000 0.000
250.100 204 -1.535 0.000 0.000
250.200 199 -1.410 0.000 0.000
250.300 199 -1.477 0.000 0.000
250.400 205 -1.476 0.000 0.000
250.500 215 -1.438 0.000 0.000
250.600 221 -1.518 0.000 0.000
250.700 221 -1.460 0.000 0.000
250.800 213 -1.493 0.000 0.000
250.900 203 -1.516 0.000 0.000
251.000 199 -1.479 0.000 0.000
251.100 200 -1.529 0.000 0.000
251.200 204 -1.551 0.000 0.000
251.300 209 -1.465 0.000 0.000
251.400 209 -1.534 0.000 0.000
251.500 203 -1.541 0.000 0.000
251.600 196 -1.471 0.000 0.000
251.700 189 -1.450 0.000 0.000
251.800 186 -1.530 0.000 0.000
251.900 188 -1.564 0.000 0.000
252.000 191 -1.521 0.000 0.000
252.100 191 -1.554 0.000 0.000
252.200 189 -1.564 0.000 0.000
252.300 184 -1.553 0.000 0.000
252.400 182 -1.451 0.000 0.000
252.500 182 -1.515 0.000 0.000
252.600 186 -1.560 0.000 0.000
252.700 189 -1.575 0.000 0.000
252.800 195 -1.497 0.000 0.000
252.900 193 -1.562 0.000 0.000
253.000 193 -1.431 0.000 0.000
253.100 189 -1.559 0.000 0.000
253.200 192 -1.508 0.000 0.000
253.300 196 -1.597 0.000 0.000
253.400 205 -1.405 0.000 0.000
253.500 208 -1.447 0.000 0.000
253.600 209 -1.545 0.000 0.000
253.700 206 -1.502 0.000 0.000
253.800 203 -1.473 0.000 0.000
253.900 202 -1.539 0.000 0.000
254.000 207 -1.523 0.000 0.000
254.100 214 -1.469 0.000 0.000
254.200 217 -1.584 0.000 0.000
254.300 216 -1.540 0.000 0.000
254.400 213 -1.467 0.000 0.000
254.500 207 -1.574 0.000 0.000
254.600 206 -1.557 0.000 0.000
254.700 208 -1.540 0.000 0.000
254.800 216 -1.537 0.000 0.000
254.900 222 -1.555 0.000 0.000
255.000 226 -1.528 0.000 0.000
255.100 222 -1.406 0.000 0.000
255.200 212 -1.563 0.000 0.000
255.300 205 -1.561 0.000 0.000
255.400 203 -1.590 0.000 0.000
255.500 209 -1.465 0.000 0.000
255.600 215 -1.546 0.000 0.000
255.700 220 -1.580 0.000 0.000
255.800 219 -1.577 0.000 0.000
255.900 212 -1.589 0.000 0.000
256.000 204 -1.448 0.000 0.000
256.100 194 -1.581 0.000 0.000
256.200 193 -1.587 0.000 0.000
256.300 196 -1.518 0.000 0.000
256.400 201 -1.540 0.000 0.000
256.500 203 -1.492 0.000 0.000
256.600 201 -1.497 0.000 0.000
256.700 192 -1.544 0.000 0.000
256.800 188 -1.424 0.000 0.000
256.900 185 -1.532 0.000 0.000
257.000 188 -1.529 0.000 0.000
257.100 193 -1.475 0.000 0.000
257.200 196 -1.533 0.000 0.000
257.300 199 -1.417 0.000 0.000
257.400 196 -1.455 0.000 0.000
257.500 190 -1.554 0.000 0.000
257.600 189 -1.579 0.000 0.000
257.700 193 -1.555 0.000 0.000
257.800 199 -1.471 0.000 0.000
257.900 203 -1.501 0.000 0.000
258.000 205 -1.443 0.000 0.000
258.100 204 -1.446 0.000 0.000
258.200 197 -1.545 0.000 0.000
258.300 193 -1.512 0.000 0.000
258.400 192 -1.478 0.000 0.000
258.500 192 -1.593 0.000 0.000
258.600 197 -1.451 0.000 0.000
258.700 194 -1.594 0.000 0.000
258.800 192 -1.575 0.000 0.000
258.900 190 -1.509 0.000 0.000
259.000 187 -1.449 0.000 0.000
259.100 187 -1.474 0.000 0.000
259.200 190 -1.428 0.000 0.000
259.300 190 -1.515 0.000 0.000
259.400 191 -1.502 0.000 0.000
259.500 186 -1.562 0.000 0.000
259.600 183 -1.487 0.000 0.000
259.700 181 -1.495 0.000 0.000
259.800 183 -1.518 0.000 0.000
259.900 187 -1.529 0.000 0.000
260.000 191 -1.464 0.000 0.000
260.100 189 -1.600 0.000 0.000
260.200 183 -1.571 0.000 0.000
260.300 176 -1.525 0.000 0.000
260.400 170 -1.489 0.000 0.000
260.500 167 -1.474 0.000 0.000
260.600 166 -1.474 0.000 0.000
260.700 166 -1.528 0.000 0.000
260.800 162 -1.598 0.000 0.000
260.900 158 -1.474 0.000 0.000
261.000 147 -1.581 0.000 0.000
261.100 143 -1.517 0.000 0.000
261.200 144 -1.524 0.000 0.000
261.300 153 -1.537 0.000 0.000
261.400 165 -1.557 0.000 0.000
261.500 179 -1.448 0.000 0.000
261.600 184 -1.576 0.000 0.000
261.700 184 -1.515 0.000 0.000
261.800 184 -1.496 0.000 0.000
261.900 183 -1.533 0.000 0.000
262.000 188 -1.497 0.000 0.000
262.100 191 -1.599 0.000 0.000
262.200 200 -1.526 0.000 0.000
262.300 203 -1.430 0.000 0.000
262.400 200 -1.563 0.000 0.000
262.500 191 -1.518 0.000 0.000
262.600 181 -1.584 0.000 0.000
262.700 176 -1.521 0.000 0.000
262.800 174 -1.502 0.000 0.000
262.900 176 -1.466 0.000 0.000
263.000 172 -1.564 0.000 0.000
263.100 170 -1.520 0.000 0.000
263.200 163 -1.429 0.000 0.000
263.300 148 -1.485 0.000 0.000
263.400 138 -1.556 0.000 0.000
263.500 136 -1.593 0.000 0.000
263.600 150 -1.510 0.000 0.000
263.700 160 -1.575 0.000 0.000
263.800 171 -1.476 0.000 0.000
263.900 173 -1.465 0.000 0.000
264.000 169 -1.413 0.000 0.000
264.100 163 -1.515 0.000 0.000
264.200 160 -1.589 0.000 0.000
264.300 161 -1.508 0.000 0.000
264.400 161 -1.570 0.000 0.000
264.500 160 -1.599 0.000 0.000
264.600 151 -1.587 0.000 0.000
264.650 144 -1.500 0.000 0.000
264.660 142 -1.549 0.000 0.000
264.670 140 -1.548 0.000 0.000
264.680 138 -1.562 0.000 0.000
264.690 136 -1.533 0.000 0.000
264.700 134 -1.546 0.000 0.000
264.710 131 -1.561 0.000 0.000
264.720 128 -1.557 0.000 0.000
264.730 128 -1.518 0.000 0.000
264.740 122 -1.581 0.000 0.000
264.750 119 -1.580 0.000 0.000
264.760 117 -1.591 0.000 0.000
264.770 115 -1.566 0.000 0.000
264.780 108 -1.580 0.000 0.000
264.790 103 -1.590 0.000 0.000
264.800 98 -1.599 0.000 0.000
264.810 92 -1.580 0.000 0.000
264.820 84 -1.570 0.000 0.000
264.830 68 -1.597 0.000 0.000
264.840 8 -1.568 0.000 0.000
264.850 8 -1.496 0.000 0.000
264.860 8 -1.431 0.000 0.000
264.870 0 -1.386 0.000 0.000
264.880 0 -1.324 0.000 0.000
264.890 0 -1.273 0.000 0.000
264.900 0 -1.226 0.000 0.000
264.910 0 -1.176 0.000 0.000
264.920 0 -1.130 0.000 0.000
264.930 0 -1.099 0.000 0.000
264.940 0 -1.061 0.000 0.000
264.950 0 -1.028 0.000 0.000
264.950 0 -1.024 0.000 0.000
264.960 0 -1.000 0.000 0.000
264.970 0 -0.971 0.000 0.000
264.980 0 -0.938 0.000 0.000
264.990 0 -0.922 0.000 0.000
265.000 0 -0.891 0.000 0.000
