#lo_ghz att pll_if_power pa_0 pa_1
296.600 150 -1.430 0.000 0.000
296.700 146 -1.428 0.000 0.000
296.800 142 -1.447 0.000 0.000
296.900 140 -1.400 0.000 0.000
297.000 134 -1.407 0.000 0.000
297.100 139 -1.501 0.000 0.000
297.200 146 -1.479 0.000 0.000
297.300 150 -1.518 0.000 0.000
297.400 149 -1.491 0.000 0.000
297.500 153 -1.487 0.000 0.000
297.600 152 -1.402 0.000 0.000
297.700 153 -1.403 0.000 0.000
297.800 158 -1.433 0.000 0.000
297.900 165 -1.533 0.000 0.000
298.000 167 -1.421 0.000 0.000
298.100 168 -1.412 0.000 0.000
298.200 169 -1.488 0.000 0.000
298.300 165 -1.431 0.000 0.000
298.400 164 -1.565 0.000 0.000
298.500 160 -1.576 0.000 0.000
298.600 168 -1.435 0.000 0.000
298.700 177 -1.462 0.000 0.000
298.800 177 -1.426 0.000 0.000
298.900 176 -1.459 0.000 0.000
299.000 173 -1.590 0.000 0.000
299.100 170 -1.479 0.000 0.000
299.200 175 -1.515 0.000 0.000
299.300 174 -1.525 0.000 0.000
299.400 175 -1.517 0.000 0.000
299.500 182 -1.497 0.000 0.000
299.600 183 -1.600 0.000 0.000
299.700 180 -1.465 0.000 0.000
299.800 172 -1.524 0.000 0.000
299.900 178 -1.523 0.000 0.000
300.000 182 -1.414 0.000 0.000
300.100 184 -1.452 0.000 0.000
300.200 184 -1.515 0.000 0.000
300.300 179 -1.451 0.000 0.000
300.400 178 -1.522 0.000 0.000
300.500 167 -1.561 0.000 0.000
300.600 165 -1.578 0.000 0.000
300.700 171 -1.592 0.000 0.000
300.800 176 -1.550 0.000 0.000
300.900 184 -1.498 0.000 0.000
301.000 183 -1.477 0.000 0.000
301.100 174 -1.483 0.000 0.000
301.200 168 -1.561 0.000 0.000
301.300 166 -1.540 0.000 0.000
301.400 168 -1.411 0.000 0.000
301.500 169 -1.479 0.000 0.000
301.600 178 -1.555 0.000 0.000
301.700 184 -1.468 0.000 0.000
301.800 177 -1.589 0.000 0.000
301.900 174 -1.493 0.000 0.000
302.000 170 -1.526 0.000 0.000
302.100 164 -1.460 0.000 0.000
302.200 163 -1.457 0.000 0.000
302.300 165 -1.471 0.000 0.000
302.400 168 -1.457 0.000 0.000
302.500 169 -1.517 0.000 0.000
302.600 163 -1.545 0.000 0.000
302.700 156 -1.471 0.000 0.000
302.800 152 -1.458 0.000 0.000
302.900 153 -1.400 0.000 0.000
303.000 155 -1.477 0.000 0.000
303.100 156 -1.422 0.000 0.000
303.200 159 -1.496 0.000 0.000
303.300 166 -1.517 0.000 0.000
303.400 161 -1.446 0.000 0.000
303.500 160 -1.492 0.000 0.000
303.600 160 -1.402 0.000 0.000
303.700 164 -1.536 0.000 0.000
303.800 168 -1.446 0.000 0.000
303.900 176 -1.470 0.000 0.000
304.000 182 -1.457 0.000 0.000
304.100 177 -1.494 0.000 0.000
304.200 184 -1.424 0.000 0.000
304.300 186 -1.457 0.000 0.000
304.400 188 -1.452 0.000 0.000
304.500 192 -1.591 0.000 0.000
304.600 199 -1.417 0.000 0.000
304.700 201 -1.480 0.000 0.000
304.800 194 -1.428 0.000 0.000
304.900 196 -1.455 0.000 0.000
305.000 200 -1.507 0.000 0.000
305.100 206 -1.573 0.000 0.000
305.200 210 -1.561 0.000 0.000
305.300 216 -1.434 0.000 0.000
305.400 219 -1.499 0.000 0.000
305.500 212 -1.596 0.000 0.000
305.600 209 -1.525 0.000 0.000
305.700 209 -1.524 0.000 0.000
305.800 209 -1.577 0.000 0.000
305.900 219 -1.461 0.000 0.000
306.000 221 -1.578 0.000 0.000
306.100 223 -1.465 0.000 0.000
306.200 217 -1.496 0.000 0.000
306.300 209 -1.713 0.000 0.000
306.400 205 -1.593 0.000 0.000
306.500 206 -1.520 0.000 0.000
306.600 213 -1.498 0.000 0.000
306.700 218 -1.486 0.000 0.000
306.800 214 -1.549 0.000 0.000
306.900 211 -1.460 0.000 0.000
307.000 204 -1.512 0.000 0.000
307.100 199 -1.523 0.000 0.000
307.200 196 -1.449 0.000 0.000
307.300 194 -1.477 0.000 0.000
307.400 195 -1.566 0.000 0.000
307.500 204 -1.450 0.000 0.000
307.600 198 -1.504 0.000 0.000
307.700 189 -1.563 0.000 0.000
307.800 181 -1.465 0.000 0.000
307.900 172 -1.578 0.000 0.000
308.000 174 -1.465 0.000 0.000
308.100 172 -1.507 0.000 0.000
308.200 173 -1.556 0.000 0.000
308.300 177 -1.559 0.000 0.000
308.400 170 -1.580 0.000 0.000
308.500 159 -1.496 0.000 0.000
308.600 151 -1.536 0.000 0.000
308.700 143 -1.565 0.000 0.000
308.800 145 -1.522 0.000 0.000
308.900 144 -1.564 0.000 0.000
309.000 147 -1.500 0.000 0.000
309.100 152 -1.454 0.000 0.000
309.200 151 -1.498 0.000 0.000
309.300 148 -1.471 0.000 0.000
309.400 139 -1.543 0.000 0.000
309.500 136 -1.586 0.000 0.000
309.600 142 -1.580 0.000 0.000
309.700 148 -1.541 0.000 0.000
309.800 151 -1.479 0.000 0.000
309.900 155 -1.433 0.000 0.000
310.000 152 -1.548 0.000 0.000
310.100 151 -1.513 0.000 0.000
310.200 154 -1.481 0.000 0.000
310.300 157 -1.425 0.000 0.000
310.400 163 -1.465 0.000 0.000
310.500 162 -1.536 0.000 0.000
310.600 162 -1.535 0.000 0.000
310.700 164 -1.428 0.000 0.000
310.800 162 -1.581 0.000 0.000
310.900 159 -1.549 0.000 0.000
311.000 165 -1.509 0.000 0.000
311.100 167 -1.508 0.000 0.000
311.200 170 -1.535 0.000 0.000
311.300 175 -1.443 0.000 0.000
311.400 171 -1.471 0.000 0.000
311.500 169 -1.508 0.000 0.000
311.600 168 -1.537 0.000 0.000
311.700 171 -1.599 0.000 0.000
311.800 175 -1.560 0.000 0.000
311.900 176 -1.598 0.000 0.000
312.000 180 -1.410 0.000 0.000
312.100 173 -1.553 0.000 0.000
312.200 171 -1.545 0.000 0.000
312.300 171 -1.453 0.000 0.000
312.400 171 -1.478 0.000 0.000
312.500 175 -1.553 0.000 0.000
312.600 183 -1.492 0.000 0.000
312.700 184 -1.455 0.000 0.000
312.800 178 -1.510 0.000 0.000
312.900 174 -1.548 0.000 0.000
313.000 174 -1.588 0.000 0.000
313.100 177 -1.436 0.000 0.000
313.200 181 -1.488 0.000 0.000
313.300 185 -1.547 0.000 0.000
313.400 195 -1.547 0.000 0.000
313.500 192 -1.554 0.000 0.000
313.600 191 -1.559 0.000 0.000
313.700 187 -1.414 0.000 0.000
313.800 186 -1.585 0.000 0.000
313.900 183 -1.515 0.000 0.000
314.000 181 -1.599 0.000 0.000
314.100 184 -1.436 0.000 0.000
314.200 187 -1.536 0.000 0.000
314.300 184 -1.555 0.000 0.000
314.400 176 -1.418 0.000 0.000
314.500 168 -1.589 0.000 0.000
314.600 172 -1.583 0.000 0.000
314.700 170 -1.554 0.000 0.000
314.800 170 -1.477 0.000 0.000
314.900 170 -1.484 0.000 0.000
315.000 173 -1.537 0.000 0.000
315.100 169 -1.408 0.000 0.000
315.200 161 -1.401 0.000 0.000
315.300 157 -1.445 0.000 0.000
315.400 159 -1.480 0.000 0.000
315.500 161 -1.460 0.000 0.000
315.600 159 -1.526 0.000 0.000
315.700 159 -1.560 0.000 0.000
315.800 159 -1.548 0.000 0.000
315.900 159 -1.466 0.000 0.000
316.000 157 -1.426 0.000 0.000
316.100 156 -1.496 0.000 0.000
316.200 155 -1.542 0.000 0.000
316.300 155 -1.509 0.000 0.000
316.400 157 -1.488 0.000 0.000
316.500 158 -1.524 0.000 0.000
316.600 156 -1.551 0.000 0.000
316.700 158 -1.482 0.000 0.000
316.800 163 -1.522 0.000 0.000
316.900 162 -1.464 0.000 0.000
317.000 163 -1.478 0.000 0.000
317.100 168 -1.485 0.000 0.000
317.200 169 -1.411 0.000 0.000
317.300 167 -1.435 0.000 0.000
317.400 169 -1.451 0.000 0.000
317.500 176 -1.501 0.000 0.000
317.600 182 -1.401 0.000 0.000
317.700 182 -1.430 0.000 0.000
317.800 181 -1.541 0.000 0.000
317.900 183 -1.538 0.000 0.000
318.000 181 -1.521 0.000 0.000
318.100 178 -1.561 0.000 0.000
318.200 184 -1.420 0.000 0.000
318.300 191 -1.560 0.000 0.000
318.400 194 -1.473 0.000 0.000
318.500 200 -1.543 0.000 0.000
318.600 200 -1.534 0.000 0.000
318.700 201 -1.457 0.000 0.000
318.800 204 -1.558 0.000 0.000
318.900 204 -1.594 0.000 0.000
319.000 208 -1.576 0.000 0.000
319.100 215 -1.408 0.000 0.000
319.200 219 -1.549 0.000 0.000
319.300 220 -1.418 0.000 0.000
319.400 209 -1.561 0.000 0.000
319.500 211 -1.522 0.000 0.000
319.600 207 -1.561 0.000 0.000
319.700 211 -1.439 0.000 0.000
319.800 216 -1.566 0.000 0.000
319.900 219 -1.491 0.000 0.000
320.000 219 -1.597 0.000 0.000
320.100 219 -1.420 0.000 0.000
320.200 209 -1.591 0.000 0.000
320.300 201 -1.554 0.000 0.000
320.400 201 -1.536 0.000 0.000
320.500 203 -1.450 0.000 0.000
320.600 203 -1.486 0.000 0.000
320.700 204 -1.534 0.000 0.000
320.800 199 -1.478 0.000 0.000
320.900 192 -1.466 0.000 0.000
321.000 186 -1.586 0.000 0.000
321.100 176 -1.591 0.000 0.000
321.200 174 -1.444 0.000 0.000
321.300 171 -1.470 0.000 0.000
321.400 170 -1.467 0.000 0.000
321.500 167 -1.432 0.000 0.000
321.600 162 -1.430 0.000 0.000
321.700 156 -1.505 0.000 0.000
321.800 155 -1.499 0.000 0.000
321.900 152 -1.523 0.000 0.000
322.000 149 -1.457 0.000 0.000
322.100 150 -1.547 0.000 0.000
322.200 154 -1.540 0.000 0.000
322.300 154 -1.563 0.000 0.000
322.400 154 -1.553 0.000 0.000
322.500 158 -1.457 0.000 0.000
322.600 162 -1.523 0.000 0.000
322.700 159 -1.572 0.000 0.000
322.800 164 -1.541 0.000 0.000
322.900 169 -1.484 0.000 0.000
323.000 173 -1.549 0.000 0.000
323.100 174 -1.573 0.000 0.000
323.200 174 -1.436 0.000 0.000
323.300 177 -1.492 0.000 0.000
323.400 180 -1.401 0.000 0.000
323.500 177 -1.418 0.000 0.000
323.600 175 -1.576 0.000 0.000
323.700 176 -1.488 0.000 0.000
323.800 177 -1.452 0.000 0.000
323.900 177 -1.429 0.000 0.000
324.000 178 -1.439 0.000 0.000
324.100 189 -1.490 0.000 0.000
324.200 194 -1.591 0.000 0.000
324.300 194 -1.446 0.000 0.000
324.400 194 -1.488 0.000 0.000
324.500 190 -1.494 0.000 0.000
324.600 186 -1.413 0.000 0.000
324.700 184 -1.485 0.000 0.000
324.800 187 -1.403 0.000 0.000
324.900 186 -1.525 0.000 0.000
325.000 190 -1.431 0.000 0.000
325.100 191 -1.414 0.000 0.000
325.200 185 -1.517 0.000 0.000
325.300 177 -1.489 0.000 0.000
325.400 174 -1.551 0.000 0.000
325.500 169 -1.509 0.000 0.000
325.600 175 -1.407 0.000 0.000
325.700 181 -1.486 0.000 0.000
325.800 186 -1.503 0.000 0.000
325.900 188 -1.404 0.000 0.000
326.000 182 -1.575 0.000 0.000
326.100 175 -1.501 0.000 0.000
326.200 169 -1.510 0.000 0.000
326.300 171 -1.497 0.000 0.000
326.400 175 -1.441 0.000 0.000
326.500 177 -1.538 0.000 0.000
326.600 177 -1.523 0.000 0.000
326.700 180 -1.483 0.000 0.000
326.800 172 -1.473 0.000 0.000
326.900 164 -1.523 0.000 0.000
327.000 159 -1.526 0.000 0.000
327.100 159 -1.481 0.000 0.000
327.200 162 -1.562 0.000 0.000
327.300 165 -1.535 0.000 0.000
327.400 163 -1.442 0.000 0.000
327.500 161 -1.436 0.000 0.000
327.600 155 -1.500 0.000 0.000
327.700 145 -1.521 0.000 0.000
327.800 142 -1.405 0.000 0.000
327.900 142 -1.448 0.000 0.000
328.000 138 -1.560 0.000 0.000
328.100 142 -1.412 0.000 0.000
328.200 137 -1.568 0.000 0.000
328.300 136 -1.591 0.000 0.000
328.400 131 -1.598 0.000 0.000
328.500 126 -1.504 0.000 0.000
328.600 125 -1.414 0.000 0.000
328.700 120 -1.531 0.000 0.000
328.800 121 -1.495 0.000 0.000
328.900 124 -1.455 0.000 0.000
329.000 123 -1.537 0.000 0.000
329.100 125 -1.508 0.000 0.000
329.200 125 -1.565 0.000 0.000
329.300 125 -1.555 0.000 0.000
329.400 126 -1.559 0.000 0.000
329.500 126 -1.444 0.000 0.000
329.600 132 -1.576 0.000 0.000
329.700 137 -1.498 0.000 0.000
329.800 142 -1.429 0.000 0.000
329.900 142 -1.530 0.000 0.000
330.000 144 -1.472 0.000 0.000
330.100 145 -1.457 0.000 0.000
330.200 144 -1.551 0.000 0.000
330.300 145 -1.555 0.000 0.000
330.400 148 -1.417 0.000 0.000
330.500 150 -1.455 0.000 0.000
330.600 151 -1.540 0.000 0.000
330.700 152 -1.522 0.000 0.000
330.800 160 -1.462 0.000 0.000
330.900 159 -1.554 0.000 0.000
331.000 163 -1.493 0.000 0.000
331.100 162 -1.512 0.000 0.000
331.200 163 -1.531 0.000 0.000
331.300 166 -1.486 0.000 0.000
331.400 166 -1.589 0.000 0.000
331.500 172 -1.471 0.000 0.000
331.600 174 -1.499 0.000 0.000
331.700 174 -1.464 0.000 0.000
331.800 176 -1.431 0.000 0.000
331.900 177 -1.407 0.000 0.000
332.000 174 -1.404 0.000 0.000
332.100 173 -1.465 0.000 0.000
332.200 173 -1.556 0.000 0.000
332.300 180 -1.442 0.000 0.000
332.400 176 -1.421 0.000 0.000
332.500 183 -1.439 0.000 0.000
332.600 184 -1.573 0.000 0.000
332.700 183 -1.464 0.000 0.000
332.800 179 -1.424 0.000 0.000
332.900 176 -1.534 0.000 0.000
333.000 173 -1.472 0.000 0.000
333.100 172 -1.439 0.000 0.000
333.200 174 -1.401 0.000 0.000
333.300 173 -1.453 0.000 0.000
333.400 167 -1.561 0.000 0.000
333.500 163 -1.448 0.000 0.000
333.600 159 -1.449 0.000 0.000
333.700 153 -1.419 0.000 0.000
333.800 149 -1.509 0.000 0.000
333.900 148 -1.463 0.000 0.000
334.000 140 -1.596 0.000 0.000
334.100 137 -1.500 0.000 0.000
334.200 137 -1.465 0.000 0.000
334.300 128 -1.502 0.000 0.000
334.400 125 -1.415 0.000 0.000
334.500 120 -1.540 0.000 0.000
334.600 115 -1.579 0.000 0.000
334.700 115 -1.489 0.000 0.000
334.800 117 -1.533 0.000 0.000
334.900 118 -1.524 0.000 0.000
335.000 116 -1.434 0.000 0.000
335.100 116 -1.439 0.000 0.000
335.200 113 -1.427 0.000 0.000
335.300 105 -1.574 0.000 0.000
335.400 103 -1.558 0.000 0.000
335.500 107 -1.430 0.000 0.000
335.600 105 -1.577 0.000 0.000
335.700 110 -1.479 0.000 0.000
335.800 111 -1.494 0.000 0.000
335.900 115 -1.432 0.000 0.000
336.000 120 -1.413 0.000 0.000
336.100 125 -1.418 0.000 0.000
336.200 124 -1.416 0.000 0.000
336.300 127 -1.432 0.000 0.000
336.400 126 -1.574 0.000 0.000
336.500 128 -1.571 0.000 0.000
336.600 135 -1.482 0.000 0.000
336.700 135 -1.474 0.000 0.000
336.800 133 -1.567 0.000 0.000
336.900 134 -1.584 0.000 0.000
337.000 138 -1.547 0.000 0.000
337.100 135 -1.451 0.000 0.000
337.200 129 -1.561 0.000 0.000
337.300 136 -1.411 0.000 0.000
337.400 137 -1.457 0.000 0.000
337.500 136 -1.453 0.000 0.000
337.600 136 -1.573 0.000 0.000
337.700 140 -1.484 0.000 0.000
337.800 143 -1.406 0.000 0.000
337.900 136 -1.549 0.000 0.000
338.000 136 -1.533 0.000 0.000
338.100 137 -1.492 0.000 0.000
338.200 137 -1.431 0.000 0.000
338.300 131 -1.494 0.000 0.000
338.400 128 -1.517 0.000 0.000
338.500 127 -1.502 0.000 0.000
338.600 128 -1.402 0.000 0.000
338.700 123 -1.497 0.000 0.000
338.800 124 -1.435 0.000 0.000
338.900 123 -1.583 0.000 0.000
339.000 126 -1.449 0.000 0.000
339.100 123 -1.559 0.000 0.000
339.200 124 -1.541 0.000 0.000
339.300 125 -1.479 0.000 0.000
339.400 124 -1.458 0.000 0.000
339.500 123 -1.443 0.000 0.000
339.600 120 -1.564 0.000 0.000
339.700 120 -1.560 0.000 0.000
339.800 113 -1.532 0.000 0.000
339.900 111 -1.597 0.000 0.000
340.000 111 -1.414 0.000 0.000
340.100 112 -1.558 0.000 0.000
340.200 110 -1.578 0.000 0.000
340.300 116 -1.426 0.000 0.000
340.400 111 -1.594 0.000 0.000
340.500 107 -1.424 0.000 0.000
340.600 100 -1.582 0.000 0.000
340.700 97 -1.457 0.000 0.000
340.800 90 -1.554 0.000 0.000
340.900 92 -1.490 0.000 0.000
341.000 96 -1.453 0.000 0.000
341.100 94 -1.529 0.000 0.000
341.200 90 -1.536 0.000 0.000
341.300 85 -1.582 0.000 0.000
341.400 79 -1.523 0.000 0.000
341.500 73 -1.469 0.000 0.000
341.600 73 -1.445 0.000 0.000
341.700 69 -1.558 0.000 0.000
341.800 71 -1.442 0.000 0.000
341.900 67 -1.401 0.000 0.000
342.000 63 -1.404 0.000 0.000
342.100 58 -1.589 0.000 0.000
342.200 58 -1.588 0.000 0.000
342.300 65 -1.426 0.000 0.000
342.400 70 -1.468 0.000 0.000
342.500 78 -1.551 0.000 0.000
342.600 87 -1.512 0.000 0.000
342.700 97 -1.440 0.000 0.000
342.800 99 -1.507 0.000 0.000
342.900 101 -1.510 0.000 0.000
343.000 103 -1.421 0.000 0.000
343.100 107 -1.484 0.000 0.000
343.200 105 -1.425 0.000 0.000
343.300 109 -1.550 0.000 0.000
343.400 112 -1.466 0.000 0.000
343.500 117 -1.583 0.000 0.000
343.600 121 -1.512 0.000 0.000
343.700 120 -1.592 0.000 0.000
343.800 117 -1.514 0.000 0.000
343.900 115 -1.517 0.000 0.000
344.000 116 -1.512 0.000 0.000
344.100 116 -1.548 0.000 0.000
344.200 121 -1.437 0.000 0.000
344.300 125 -1.561 0.000 0.000
344.400 131 -1.445 0.000 0.000
344.500 128 -1.413 0.000 0.000
344.600 123 -1.567 0.000 0.000
344.700 122 -1.480 0.000 0.000
344.800 119 -1.500 0.000 0.000
344.900 119 -1.544 0.000 0.000
345.000 124 -1.462 0.000 0.000
345.100 124 -1.529 0.000 0.000
345.200 130 -1.538 0.000 0.000
345.300 126 -1.504 0.000 0.000
345.400 121 -1.572 0.000 0.000
345.500 113 -1.461 0.000 0.000
345.600 112 -1.600 0.000 0.000
345.700 118 -1.404 0.000 0.000
345.800 113 -1.537 0.000 0.000
345.900 124 -1.416 0.000 0.000
346.000 127 -1.432 0.000 0.000
346.100 128 -1.505 0.000 0.000
346.200 120 -1.470 0.000 0.000
346.300 110 -1.448 0.000 0.000
346.400 107 -1.562 0.000 0.000
346.500 102 -1.496 0.000 0.000
346.600 108 -1.443 0.000 0.000
346.700 111 -1.461 0.000 0.000
346.800 112 -1.513 0.000 0.000
346.900 110 -1.588 0.000 0.000
347.000 107 -1.411 0.000 0.000
347.100 99 -1.548 0.000 0.000
347.200 96 -1.525 0.000 0.000
347.300 97 -1.522 0.000 0.000
347.400 96 -1.527 0.000 0.000
347.500 101 -1.446 0.000 0.000
347.600 101 -1.462 0.000 0.000
347.700 103 -1.574 0.000 0.000
347.800 100 -1.429 0.000 0.000
347.900 90 -1.530 0.000 0.000
348.000 85 -1.535 0.000 0.000
348.100 85 -1.534 0.000 0.000
348.200 87 -1.501 0.000 0.000
348.300 88 -1.514 0.000 0.000
348.400 88 -1.472 0.000 0.000
348.500 88 -1.429 0.000 0.000
348.600 86 -1.441 0.000 0.000
348.700 82 -1.532 0.000 0.000
348.800 82 -1.535 0.000 0.000
348.900 79 -1.400 0.000 0.000
349.000 80 -1.573 0.000 0.000
349.100 82 -1.466 0.000 0.000
349.200 80 -1.556 0.000 0.000
349.300 82 -1.580 0.000 0.000
349.400 93 -1.463 0.000 0.000
349.500 97 -1.444 0.000 0.000
349.600 101 -1.406 0.000 0.000
349.700 100 -1.587 0.000 0.000
349.800 106 -1.596 0.000 0.000
349.900 107 -1.481 0.000 0.000
350.000 104 -1.580 0.000 0.000
350.100 115 -1.438 0.000 0.000
350.200 122 -1.560 0.000 0.000
350.300 132 -1.407 0.000 0.000
350.400 133 -1.489 0.000 0.000
350.500 130 -1.535 0.000 0.000
350.600 128 -1.454 0.000 0.000
350.700 126 -1.524 0.000 0.000
350.800 128 -1.586 0.000 0.000
350.900 137 -1.500 0.000 0.000
351.000 147 -1.581 0.000 0.000
351.100 163 -1.499 0.000 0.000
351.200 163 -1.442 0.000 0.000
351.300 152 -1.568 0.000 0.000
351.400 148 -1.502 0.000 0.000
351.500 145 -1.592 0.000 0.000
351.600 148 -1.430 0.000 0.000
351.700 156 -1.522 0.000 0.000
351.800 161 -1.591 0.000 0.000
351.900 171 -1.435 0.000 0.000
352.000 167 -1.408 0.000 0.000
352.100 157 -1.483 0.000 0.000
352.200 150 -1.434 0.000 0.000
352.300 152 -1.488 0.000 0.000
352.400 159 -1.462 0.000 0.000
352.500 164 -1.561 0.000 0.000
352.600 167 -1.499 0.000 0.000
352.700 169 -1.548 0.000 0.000
352.800 167 -1.485 0.000 0.000
352.900 151 -1.548 0.000 0.000
353.000 144 -1.447 0.000 0.000
353.100 144 -1.473 0.000 0.000
353.200 140 -1.484 0.000 0.000
353.300 145 -1.594 0.000 0.000
353.400 148 -1.541 0.000 0.000
353.500 147 -1.539 0.000 0.000
353.600 146 -1.425 0.000 0.000
353.700 136 -1.510 0.000 0.000
353.800 127 -1.406 0.000 0.000
353.900 123 -1.584 0.000 0.000
354.000 121 -1.543 0.000 0.000
354.100 123 -1.539 0.000 0.000
354.200 119 -1.598 0.000 0.000
354.300 115 -1.569 0.000 0.000
354.400 111 -1.538 0.000 0.000
354.500 101 -1.594 0.000 0.000
354.600 95 -1.511 0.000 0.000
354.700 93 -1.519 0.000 0.000
354.800 95 -1.484 0.000 0.000
354.900 97 -1.558 0.000 0.000
355.000 98 -1.540 0.000 0.000
355.100 99 -1.506 0.000 0.000
355.200 101 -1.569 0.000 0.000
355.300 102 -1.431 0.000 0.000
355.400 103 -1.595 0.000 0.000
355.500 107 -1.413 0.000 0.000
355.600 105 -1.470 0.000 0.000
355.700 102 -1.575 0.000 0.000
355.800 101 -1.454 0.000 0.000
355.900 98 -1.506 0.000 0.000
356.000 102 -1.504 0.000 0.000
356.100 108 -1.573 0.000 0.000
356.200 114 -1.492 0.000 0.000
356.300 117 -1.489 0.000 0.000
