#lo_ghz att pll_if_power pa_0 pa_1
291.200 120 -1.542 0.000 0.000
291.300 127 -1.542 0.000 0.000
291.400 135 -1.578 0.000 0.000
291.500 136 -1.419 0.000 0.000
291.600 135 -1.549 0.000 0.000
291.700 130 -1.437 0.000 0.000
291.800 123 -1.588 0.000 0.000
291.900 128 -1.452 0.000 0.000
292.000 135 -1.475 0.000 0.000
292.100 146 -1.445 0.000 0.000
292.200 142 -1.575 0.000 0.000
292.300 145 -1.414 0.000 0.000
292.400 142 -1.468 0.000 0.000
292.500 138 -1.410 0.000 0.000
292.600 137 -1.563 0.000 0.000
292.700 141 -1.510 0.000 0.000
292.800 143 -1.539 0.000 0.000
292.900 154 -1.537 0.000 0.000
293.000 150 -1.523 0.000 0.000
293.100 143 -1.586 0.000 0.000
293.200 137 -1.521 0.000 0.000
293.300 134 -1.474 0.000 0.000
293.400 138 -1.423 0.000 0.000
293.500 137 -1.537 0.000 0.000
293.600 146 -1.524 0.000 0.000
293.700 147 -1.461 0.000 0.000
293.800 144 -1.459 0.000 0.000
293.900 141 -1.426 0.000 0.000
294.000 135 -1.529 0.000 0.000
294.100 131 -1.589 0.000 0.000
294.200 135 -1.549 0.000 0.000
294.300 143 -1.589 0.000 0.000
294.400 148 -1.409 0.000 0.000
294.500 146 -1.551 0.000 0.000
294.600 144 -1.540 0.000 0.000
294.700 135 -1.515 0.000 0.000
294.800 128 -1.541 0.000 0.000
294.900 132 -1.439 0.000 0.000
295.000 135 -1.442 0.000 0.000
295.100 138 -1.473 0.000 0.000
295.200 131 -1.585 0.000 0.000
295.300 130 -1.483 0.000 0.000
295.400 128 -1.534 0.000 0.000
295.500 124 -1.457 0.000 0.000
295.600 126 -1.478 0.000 0.000
295.700 127 -1.557 0.000 0.000
295.800 128 -1.499 0.000 0.000
295.900 132 -1.537 0.000 0.000
296.000 130 -1.466 0.000 0.000
296.100 120 -1.520 0.000 0.000
296.200 110 -1.506 0.000 0.000
296.300 112 -1.430 0.000 0.000
296.400 110 -1.518 0.000 0.000
296.500 114 -1.516 0.000 0.000
296.600 121 -1.419 0.000 0.000
296.700 120 -1.544 0.000 0.000
296.800 112 -1.547 0.000 0.000
296.900 110 -1.458 0.000 0.000
297.000 102 -1.516 0.000 0.000
297.100 102 -1.564 0.000 0.000
297.200 111 -1.474 0.000 0.000
297.300 118 -1.433 0.000 0.000
297.400 117 -1.534 0.000 0.000
297.500 119 -1.511 0.000 0.000
297.600 120 -1.523 0.000 0.000
297.700 116 -1.528 0.000 0.000
297.800 118 -1.496 0.000 0.000
297.900 125 -1.587 0.000 0.000
298.000 135 -1.578 0.000 0.000
298.100 136 -1.467 0.000 0.000
298.200 132 -1.572 0.000 0.000
298.300 133 -1.468 0.000 0.000
298.400 132 -1.445 0.000 0.000
298.500 128 -1.581 0.000 0.000
298.600 136 -1.514 0.000 0.000
298.700 137 -1.596 0.000 0.000
298.800 145 -1.496 0.000 0.000
298.900 144 -1.529 0.000 0.000
299.000 141 -1.507 0.000 0.000
299.100 138 -1.579 0.000 0.000
299.200 138 -1.597 0.000 0.000
299.300 142 -1.529 0.000 0.000
299.400 143 -1.466 0.000 0.000
299.500 150 -1.419 0.000 0.000
299.600 151 -1.466 0.000 0.000
299.700 150 -1.455 0.000 0.000
299.800 143 -1.509 0.000 0.000
299.900 141 -1.531 0.000 0.000
300.000 148 -1.494 0.000 0.000
300.100 147 -1.528 0.000 0.000
300.200 148 -1.480 0.000 0.000
300.300 150 -1.510 0.000 0.000
300.400 146 -1.570 0.000 0.000
300.500 141 -1.401 0.000 0.000
300.600 138 -1.471 0.000 0.000
300.700 137 -1.439 0.000 0.000
300.800 142 -1.567 0.000 0.000
300.900 150 -1.473 0.000 0.000
301.000 151 -1.569 0.000 0.000
301.100 150 -1.414 0.000 0.000
301.200 144 -1.423 0.000 0.000
301.300 142 -1.422 0.000 0.000
301.400 136 -1.412 0.000 0.000
301.500 137 -1.421 0.000 0.000
301.600 141 -1.477 0.000 0.000
301.700 150 -1.545 0.000 0.000
301.800 148 -1.514 0.000 0.000
301.900 144 -1.534 0.000 0.000
302.000 138 -1.487 0.000 0.000
302.100 132 -1.414 0.000 0.000
302.200 131 -1.554 0.000 0.000
302.300 134 -1.437 0.000 0.000
302.400 136 -1.563 0.000 0.000
302.500 139 -1.536 0.000 0.000
302.600 139 -1.430 0.000 0.000
302.700 130 -1.441 0.000 0.000
302.800 120 -1.560 0.000 0.000
302.900 116 -1.583 0.000 0.000
303.000 123 -1.416 0.000 0.000
303.100 127 -1.539 0.000 0.000
303.200 133 -1.472 0.000 0.000
303.300 128 -1.492 0.000 0.000
303.400 129 -1.452 0.000 0.000
303.500 123 -1.449 0.000 0.000
303.600 122 -1.596 0.000 0.000
303.700 124 -1.569 0.000 0.000
303.800 133 -1.547 0.000 0.000
303.900 136 -1.549 0.000 0.000
304.000 142 -1.407 0.000 0.000
304.100 145 -1.558 0.000 0.000
304.200 147 -1.406 0.000 0.000
304.300 144 -1.489 0.000 0.000
304.400 148 -1.407 0.000 0.000
304.500 152 -1.482 0.000 0.000
304.600 161 -1.426 0.000 0.000
304.700 163 -1.530 0.000 0.000
304.800 162 -1.518 0.000 0.000
304.900 164 -1.409 0.000 0.000
305.000 163 -1.513 0.000 0.000
305.100 171 -1.576 0.000 0.000
305.200 173 -1.548 0.000 0.000
305.300 176 -1.579 0.000 0.000
305.400 179 -1.502 0.000 0.000
305.500 180 -1.493 0.000 0.000
305.600 175 -1.433 0.000 0.000
305.700 172 -1.513 0.000 0.000
305.800 177 -1.472 0.000 0.000
305.900 180 -1.523 0.000 0.000
306.000 184 -1.495 0.000 0.000
306.100 188 -1.599 0.000 0.000
306.200 185 -1.429 0.000 0.000
306.300 178 -1.880 0.000 0.000
306.400 175 -1.493 0.000 0.000
306.500 174 -1.404 0.000 0.000
306.600 174 -1.563 0.000 0.000
306.700 182 -1.599 0.000 0.000
306.800 182 -1.483 0.000 0.000
306.900 179 -1.453 0.000 0.000
307.000 175 -1.564 0.000 0.000
307.100 167 -1.509 0.000 0.000
307.200 164 -1.554 0.000 0.000
307.300 162 -1.543 0.000 0.000
307.400 163 -1.519 0.000 0.000
307.500 171 -1.521 0.000 0.000
307.600 166 -1.591 0.000 0.000
307.700 165 -1.499 0.000 0.000
307.800 152 -1.501 0.000 0.000
307.900 148 -1.401 0.000 0.000
308.000 150 -1.507 0.000 0.000
308.100 148 -1.580 0.000 0.000
308.200 151 -1.513 0.000 0.000
308.300 153 -1.462 0.000 0.000
308.400 149 -1.451 0.000 0.000
308.500 138 -1.461 0.000 0.000
308.600 129 -1.576 0.000 0.000
308.700 119 -1.580 0.000 0.000
308.800 121 -1.485 0.000 0.000
308.900 115 -1.567 0.000 0.000
309.000 121 -1.468 0.000 0.000
309.100 120 -1.447 0.000 0.000
309.200 122 -1.466 0.000 0.000
309.300 116 -1.584 0.000 0.000
309.400 110 -1.473 0.000 0.000
309.500 112 -1.483 0.000 0.000
309.600 110 -1.486 0.000 0.000
309.700 111 -1.466 0.000 0.000
309.800 117 -1.497 0.000 0.000
309.900 115 -1.520 0.000 0.000
310.000 120 -1.466 0.000 0.000
310.100 119 -1.443 0.000 0.000
310.200 120 -1.505 0.000 0.000
310.300 117 -1.477 0.000 0.000
310.400 125 -1.479 0.000 0.000
310.500 130 -1.534 0.000 0.000
310.600 128 -1.515 0.000 0.000
310.700 127 -1.495 0.000 0.000
310.800 130 -1.457 0.000 0.000
310.900 129 -1.507 0.000 0.000
311.000 131 -1.450 0.000 0.000
311.100 130 -1.405 0.000 0.000
311.200 136 -1.460 0.000 0.000
311.300 139 -1.589 0.000 0.000
311.400 139 -1.479 0.000 0.000
311.500 137 -1.446 0.000 0.000
311.600 136 -1.454 0.000 0.000
311.700 137 -1.474 0.000 0.000
311.800 138 -1.593 0.000 0.000
311.900 144 -1.469 0.000 0.000
312.000 145 -1.462 0.000 0.000
312.100 141 -1.489 0.000 0.000
312.200 142 -1.434 0.000 0.000
312.300 140 -1.453 0.000 0.000
312.400 142 -1.439 0.000 0.000
312.500 143 -1.474 0.000 0.000
312.600 145 -1.568 0.000 0.000
312.700 152 -1.544 0.000 0.000
312.800 149 -1.401 0.000 0.000
312.900 142 -1.527 0.000 0.000
313.000 144 -1.584 0.000 0.000
313.100 147 -1.497 0.000 0.000
313.200 144 -1.482 0.000 0.000
313.300 153 -1.432 0.000 0.000
313.400 158 -1.487 0.000 0.000
313.500 163 -1.536 0.000 0.000
313.600 159 -1.556 0.000 0.000
313.700 155 -1.577 0.000 0.000
313.800 156 -1.584 0.000 0.000
313.900 154 -1.590 0.000 0.000
314.000 157 -1.504 0.000 0.000
314.100 158 -1.433 0.000 0.000
314.200 155 -1.523 0.000 0.000
314.300 157 -1.446 0.000 0.000
314.400 152 -1.592 0.000 0.000
314.500 144 -1.451 0.000 0.000
314.600 143 -1.486 0.000 0.000
314.700 143 -1.450 0.000 0.000
314.800 143 -1.492 0.000 0.000
314.900 141 -1.559 0.000 0.000
315.000 139 -1.444 0.000 0.000
315.100 140 -1.470 0.000 0.000
315.200 133 -1.443 0.000 0.000
315.300 125 -1.533 0.000 0.000
315.400 129 -1.558 0.000 0.000
315.500 129 -1.538 0.000 0.000
315.600 130 -1.442 0.000 0.000
315.700 128 -1.585 0.000 0.000
315.800 129 -1.467 0.000 0.000
315.900 127 -1.579 0.000 0.000
316.000 127 -1.514 0.000 0.000
316.100 127 -1.598 0.000 0.000
316.200 126 -1.546 0.000 0.000
316.300 126 -1.583 0.000 0.000
316.400 128 -1.571 0.000 0.000
316.500 126 -1.536 0.000 0.000
316.600 124 -1.573 0.000 0.000
316.700 128 -1.542 0.000 0.000
316.800 131 -1.415 0.000 0.000
316.900 130 -1.596 0.000 0.000
317.000 128 -1.557 0.000 0.000
317.100 131 -1.576 0.000 0.000
317.200 132 -1.576 0.000 0.000
317.300 129 -1.504 0.000 0.000
317.400 132 -1.521 0.000 0.000
317.500 136 -1.575 0.000 0.000
317.600 144 -1.439 0.000 0.000
317.700 151 -1.422 0.000 0.000
317.800 152 -1.450 0.000 0.000
317.900 149 -1.501 0.000 0.000
318.000 149 -1.418 0.000 0.000
318.100 146 -1.482 0.000 0.000
318.200 147 -1.561 0.000 0.000
318.300 153 -1.519 0.000 0.000
318.400 162 -1.431 0.000 0.000
318.500 168 -1.427 0.000 0.000
318.600 168 -1.451 0.000 0.000
318.700 169 -1.408 0.000 0.000
318.800 172 -1.512 0.000 0.000
318.900 173 -1.573 0.000 0.000
319.000 176 -1.543 0.000 0.000
319.100 177 -1.573 0.000 0.000
319.200 182 -1.505 0.000 0.000
319.300 184 -1.569 0.000 0.000
319.400 182 -1.534 0.000 0.000
319.500 180 -1.478 0.000 0.000
319.600 176 -1.486 0.000 0.000
319.700 180 -1.503 0.000 0.000
319.800 179 -1.555 0.000 0.000
319.900 182 -1.546 0.000 0.000
320.000 188 -1.445 0.000 0.000
320.100 187 -1.438 0.000 0.000
320.200 181 -1.422 0.000 0.000
320.300 174 -1.576 0.000 0.000
320.400 172 -1.551 0.000 0.000
320.500 171 -1.575 0.000 0.000
320.600 171 -1.568 0.000 0.000
320.700 172 -1.530 0.000 0.000
320.800 170 -1.550 0.000 0.000
320.900 166 -1.538 0.000 0.000
321.000 158 -1.415 0.000 0.000
321.100 152 -1.489 0.000 0.000
321.200 145 -1.502 0.000 0.000
321.300 144 -1.454 0.000 0.000
321.400 141 -1.429 0.000 0.000
321.500 138 -1.489 0.000 0.000
321.600 133 -1.511 0.000 0.000
321.700 125 -1.570 0.000 0.000
321.800 127 -1.514 0.000 0.000
321.900 123 -1.584 0.000 0.000
322.000 120 -1.435 0.000 0.000
322.100 121 -1.416 0.000 0.000
322.200 122 -1.493 0.000 0.000
322.300 122 -1.571 0.000 0.000
322.400 120 -1.542 0.000 0.000
322.500 126 -1.412 0.000 0.000
322.600 126 -1.489 0.000 0.000
322.700 129 -1.441 0.000 0.000
322.800 132 -1.523 0.000 0.000
322.900 137 -1.427 0.000 0.000
323.000 139 -1.422 0.000 0.000
323.100 142 -1.441 0.000 0.000
323.200 142 -1.470 0.000 0.000
323.300 140 -1.540 0.000 0.000
323.400 145 -1.512 0.000 0.000
323.500 150 -1.456 0.000 0.000
323.600 151 -1.412 0.000 0.000
323.700 152 -1.442 0.000 0.000
323.800 148 -1.530 0.000 0.000
323.900 151 -1.542 0.000 0.000
324.000 149 -1.541 0.000 0.000
324.100 154 -1.479 0.000 0.000
324.200 162 -1.583 0.000 0.000
324.300 165 -1.545 0.000 0.000
324.400 162 -1.484 0.000 0.000
324.500 161 -1.568 0.000 0.000
324.600 158 -1.561 0.000 0.000
324.700 155 -1.472 0.000 0.000
324.800 156 -1.447 0.000 0.000
324.900 157 -1.490 0.000 0.000
325.000 158 -1.553 0.000 0.000
325.100 161 -1.586 0.000 0.000
325.200 161 -1.581 0.000 0.000
325.300 155 -1.547 0.000 0.000
325.400 150 -1.524 0.000 0.000
325.500 143 -1.495 0.000 0.000
325.600 143 -1.553 0.000 0.000
325.700 149 -1.429 0.000 0.000
325.800 157 -1.431 0.000 0.000
325.900 161 -1.425 0.000 0.000
326.000 158 -1.594 0.000 0.000
326.100 154 -1.423 0.000 0.000
326.200 145 -1.423 0.000 0.000
326.300 141 -1.500 0.000 0.000
326.400 143 -1.515 0.000 0.000
326.500 145 -1.424 0.000 0.000
326.600 148 -1.449 0.000 0.000
326.700 151 -1.517 0.000 0.000
326.800 148 -1.406 0.000 0.000
326.900 140 -1.473 0.000 0.000
327.000 135 -1.416 0.000 0.000
327.100 129 -1.472 0.000 0.000
327.200 133 -1.435 0.000 0.000
327.300 136 -1.408 0.000 0.000
327.400 134 -1.550 0.000 0.000
327.500 137 -1.400 0.000 0.000
327.600 131 -1.448 0.000 0.000
327.700 121 -1.431 0.000 0.000
327.800 112 -1.567 0.000 0.000
327.900 112 -1.484 0.000 0.000
328.000 114 -1.564 0.000 0.000
328.100 110 -1.599 0.000 0.000
328.200 113 -1.412 0.000 0.000
328.300 112 -1.588 0.000 0.000
328.400 107 -1.406 0.000 0.000
328.500 100 -1.504 0.000 0.000
328.600 99 -1.404 0.000 0.000
328.700 99 -1.451 0.000 0.000
328.800 97 -1.495 0.000 0.000
328.900 98 -1.412 0.000 0.000
329.000 96 -1.558 0.000 0.000
329.100 99 -1.497 0.000 0.000
329.200 98 -1.440 0.000 0.000
329.300 96 -1.447 0.000 0.000
329.400 97 -1.492 0.000 0.000
329.500 97 -1.545 0.000 0.000
329.600 103 -1.432 0.000 0.000
329.700 107 -1.461 0.000 0.000
329.800 110 -1.552 0.000 0.000
329.900 110 -1.564 0.000 0.000
330.000 114 -1.420 0.000 0.000
330.100 113 -1.547 0.000 0.000
330.200 115 -1.473 0.000 0.000
330.300 119 -1.502 0.000 0.000
330.400 121 -1.509 0.000 0.000
330.500 124 -1.519 0.000 0.000
330.600 127 -1.412 0.000 0.000
330.700 128 -1.457 0.000 0.000
330.800 130 -1.533 0.000 0.000
330.900 135 -1.493 0.000 0.000
331.000 137 -1.426 0.000 0.000
331.100 138 -1.572 0.000 0.000
#lo_ghz att pll_if_power pa_0 pa_1
331.200 139 -1.400 0.000 0.000
331.300 134 -1.551 0.000 0.000
331.400 139 -1.479 0.000 0.000
331.500 143 -1.404 0.000 0.000
331.600 142 -1.479 0.000 0.000
331.700 144 -1.502 0.000 0.000
331.800 144 -1.447 0.000 0.000
331.900 147 -1.527 0.000 0.000
332.000 144 -1.481 0.000 0.000
332.100 143 -1.479 0.000 0.000
332.200 143 -1.504 0.000 0.000
332.300 148 -1.541 0.000 0.000
332.400 152 -1.429 0.000 0.000
332.500 151 -1.448 0.000 0.000
332.600 156 -1.443 0.000 0.000
332.700 154 -1.431 0.000 0.000
332.800 153 -1.432 0.000 0.000
332.900 152 -1.434 0.000 0.000
333.000 149 -1.472 0.000 0.000
333.100 145 -1.597 0.000 0.000
333.200 142 -1.591 0.000 0.000
333.300 143 -1.534 0.000 0.000
333.400 143 -1.550 0.000 0.000
333.500 141 -1.514 0.000 0.000
333.600 136 -1.581 0.000 0.000
333.700 129 -1.577 0.000 0.000
333.800 125 -1.542 0.000 0.000
333.900 124 -1.567 0.000 0.000
334.000 122 -1.531 0.000 0.000
334.100 121 -1.419 0.000 0.000
334.200 116 -1.482 0.000 0.000
334.300 113 -1.577 0.000 0.000
334.400 113 -1.441 0.000 0.000
334.500 104 -1.421 0.000 0.000
334.600 103 -1.504 0.000 0.000
334.700 103 -1.560 0.000 0.000
334.800 102 -1.546 0.000 0.000
334.900 103 -1.462 0.000 0.000
335.000 107 -1.443 0.000 0.000
335.100 104 -1.526 0.000 0.000
#lo_ghz att pll_if_power pa_0 pa_1
335.200 103 -1.420 0.000 0.000
335.300 102 -1.523 0.000 0.000
335.400 99 -1.597 0.000 0.000
335.500 103 -1.545 0.000 0.000
335.600 103 -1.444 0.000 0.000
335.700 104 -1.529 0.000 0.000
335.800 107 -1.455 0.000 0.000
335.900 104 -1.456 0.000 0.000
336.000 104 -1.564 0.000 0.000
336.100 104 -1.549 0.000 0.000
336.200 105 -1.413 0.000 0.000
336.300 103 -1.448 0.000 0.000
336.400 103 -1.515 0.000 0.000
336.500 104 -1.558 0.000 0.000
336.600 97 -1.530 0.000 0.000
336.700 95 -1.517 0.000 0.000
336.800 91 -1.506 0.000 0.000
336.900 86 -1.552 0.000 0.000
337.000 82 -1.421 0.000 0.000
337.100 79 -1.421 0.000 0.000
337.200 79 -1.453 0.000 0.000
337.300 82 -1.435 0.000 0.000
337.400 89 -1.453 0.000 0.000
337.500 94 -1.400 0.000 0.000
337.600 100 -1.543 0.000 0.000
337.700 108 -1.424 0.000 0.000
337.800 105 -1.541 0.000 0.000
337.900 110 -1.519 0.000 0.000
338.000 107 -1.457 0.000 0.000
338.100 109 -1.455 0.000 0.000
338.200 113 -1.409 0.000 0.000
338.300 109 -1.598 0.000 0.000
338.400 107 -1.591 0.000 0.000
338.500 111 -1.408 0.000 0.000
338.600 107 -1.467 0.000 0.000
338.700 99 -1.402 0.000 0.000
338.800 104 -1.472 0.000 0.000
338.900 97 -1.576 0.000 0.000
339.000 102 -1.448 0.000 0.000
339.100 96 -1.559 0.000 0.000
339.200 100 -1.460 0.000 0.000
339.300 101 -1.450 0.000 0.000
339.400 100 -1.474 0.000 0.000
339.500 99 -1.493 0.000 0.000
339.600 91 -1.528 0.000 0.000
339.700 91 -1.404 0.000 0.000
339.800 89 -1.461 0.000 0.000
339.900 82 -1.402 0.000 0.000
340.000 81 -1.595 0.000 0.000
340.100 80 -1.522 0.000 0.000
340.200 86 -1.591 0.000 0.000
340.300 87 -1.559 0.000 0.000
340.400 90 -1.442 0.000 0.000
340.500 89 -1.553 0.000 0.000
340.600 84 -1.427 0.000 0.000
340.700 76 -1.569 0.000 0.000
340.800 74 -1.502 0.000 0.000
340.900 76 -1.514 0.000 0.000
341.000 75 -1.442 0.000 0.000
341.100 76 -1.433 0.000 0.000
341.200 72 -1.593 0.000 0.000
341.300 67 -1.570 0.000 0.000
341.400 63 -1.430 0.000 0.000
341.500 60 -1.411 0.000 0.000
341.600 58 -1.537 0.000 0.000
341.700 58 -1.459 0.000 0.000
341.800 58 -1.489 0.000 0.000
341.900 57 -1.502 0.000 0.000
342.000 53 -1.436 0.000 0.000
342.100 43 -1.508 0.000 0.000
342.200 37 -1.448 0.000 0.000
342.300 36 -1.472 0.000 0.000
342.400 38 -1.478 0.000 0.000
342.500 46 -1.559 0.000 0.000
342.600 55 -1.408 0.000 0.000
342.700 65 -1.428 0.000 0.000
342.800 75 -1.503 0.000 0.000
342.900 74 -1.514 0.000 0.000
343.000 79 -1.447 0.000 0.000
343.100 78 -1.435 0.000 0.000
343.200 81 -1.411 0.000 0.000
343.300 80 -1.421 0.000 0.000
343.400 88 -1.415 0.000 0.000
343.500 88 -1.569 0.000 0.000
343.600 95 -1.586 0.000 0.000
343.700 96 -1.491 0.000 0.000
343.800 93 -1.436 0.000 0.000
343.900 91 -1.522 0.000 0.000
344.000 89 -1.470 0.000 0.000
344.100 87 -1.583 0.000 0.000
344.200 92 -1.563 0.000 0.000
344.300 95 -1.406 0.000 0.000
344.400 96 -1.541 0.000 0.000
344.500 102 -1.421 0.000 0.000
344.600 97 -1.531 0.000 0.000
344.700 95 -1.530 0.000 0.000
344.800 97 -1.501 0.000 0.000
344.900 95 -1.589 0.000 0.000
345.000 97 -1.579 0.000 0.000
345.100 97 -1.483 0.000 0.000
345.200 106 -1.444 0.000 0.000
345.300 105 -1.484 0.000 0.000
345.400 105 -1.439 0.000 0.000
345.500 100 -1.494 0.000 0.000
345.600 96 -1.468 0.000 0.000
345.700 95 -1.413 0.000 0.000
345.800 99 -1.521 0.000 0.000
345.900 97 -1.573 0.000 0.000
346.000 103 -1.494 0.000 0.000
346.100 107 -1.593 0.000 0.000
346.200 104 -1.461 0.000 0.000
346.300 94 -1.521 0.000 0.000
346.400 89 -1.429 0.000 0.000
346.500 86 -1.409 0.000 0.000
346.600 84 -1.419 0.000 0.000
346.700 87 -1.534 0.000 0.000
346.800 88 -1.483 0.000 0.000
346.900 89 -1.418 0.000 0.000
347.000 89 -1.421 0.000 0.000
347.100 78 -1.544 0.000 0.000
347.200 77 -1.467 0.000 0.000
347.300 76 -1.413 0.000 0.000
347.400 72 -1.548 0.000 0.000
347.500 79 -1.560 0.000 0.000
347.600 79 -1.514 0.000 0.000
347.700 81 -1.530 0.000 0.000
347.800 76 -1.529 0.000 0.000
347.900 74 -1.418 0.000 0.000
348.000 69 -1.539 0.000 0.000
348.100 66 -1.465 0.000 0.000
348.200 69 -1.455 0.000 0.000
348.300 70 -1.405 0.000 0.000
348.400 72 -1.509 0.000 0.000
348.500 72 -1.562 0.000 0.000
348.600 70 -1.419 0.000 0.000
348.700 68 -1.540 0.000 0.000
348.800 67 -1.574 0.000 0.000
348.900 66 -1.546 0.000 0.000
349.000 62 -1.504 0.000 0.000
349.100 67 -1.450 0.000 0.000
349.200 64 -1.531 0.000 0.000
349.300 64 -1.598 0.000 0.000
349.400 66 -1.546 0.000 0.000
349.500 73 -1.447 0.000 0.000
349.600 77 -1.433 0.000 0.000
349.700 79 -1.451 0.000 0.000
349.800 82 -1.404 0.000 0.000
349.900 83 -1.509 0.000 0.000
350.000 80 -1.547 0.000 0.000
350.100 91 -1.478 0.000 0.000
350.200 95 -1.418 0.000 0.000
350.300 100 -1.564 0.000 0.000
350.400 109 -1.424 0.000 0.000
350.500 112 -1.510 0.000 0.000
350.600 107 -1.535 0.000 0.000
350.700 103 -1.584 0.000 0.000
350.800 112 -1.410 0.000 0.000
350.900 113 -1.557 0.000 0.000
351.000 123 -1.503 0.000 0.000
351.100 131 -1.583 0.000 0.000
351.200 137 -1.461 0.000 0.000
351.300 128 -1.577 0.000 0.000
351.400 124 -1.507 0.000 0.000
351.500 121 -1.484 0.000 0.000
351.600 122 -1.555 0.000 0.000
351.700 124 -1.493 0.000 0.000
351.800 137 -1.567 0.000 0.000
351.900 142 -1.423 0.000 0.000
352.000 143 -1.404 0.000 0.000
352.100 138 -1.533 0.000 0.000
352.200 134 -1.404 0.000 0.000
352.300 128 -1.495 0.000 0.000
352.400 130 -1.592 0.000 0.000
352.500 140 -1.478 0.000 0.000
352.600 143 -1.458 0.000 0.000
352.700 148 -1.431 0.000 0.000
352.800 143 -1.408 0.000 0.000
352.900 133 -1.518 0.000 0.000
353.000 123 -1.533 0.000 0.000
353.100 118 -1.428 0.000 0.000
353.200 119 -1.489 0.000 0.000
353.300 121 -1.584 0.000 0.000
353.400 124 -1.524 0.000 0.000
353.500 128 -1.590 0.000 0.000
353.600 125 -1.535 0.000 0.000
353.700 120 -1.402 0.000 0.000
353.800 111 -1.427 0.000 0.000
353.900 110 -1.528 0.000 0.000
354.000 107 -1.406 0.000 0.000
354.100 107 -1.424 0.000 0.000
354.200 106 -1.580 0.000 0.000
354.300 102 -1.503 0.000 0.000
354.400 95 -1.532 0.000 0.000
354.500 86 -1.453 0.000 0.000
354.600 79 -1.575 0.000 0.000
354.700 72 -1.560 0.000 0.000
354.800 74 -1.492 0.000 0.000
354.900 76 -1.440 0.000 0.000
355.000 77 -1.571 0.000 0.000
355.100 78 -1.405 0.000 0.000
355.200 77 -1.508 0.000 0.000
355.300 78 -1.480 0.000 0.000
355.400 77 -1.521 0.000 0.000
355.500 78 -1.543 0.000 0.000
355.600 81 -1.481 0.000 0.000
355.700 78 -1.587 0.000 0.000
355.800 81 -1.494 0.000 0.000
355.900 76 -1.480 0.000 0.000
356.000 81 -1.429 0.000 0.000
